NAME,DEC,RA,TRANSIT,TRANSITURL,TRANSITREF,SE,SEURL,SEREF,MSTAR,IMAGING,TIMING,ASTROMETRY,MICROLENSING,MASS,PER
Kepler-353 c,41.75818055576748,19.7904388888677,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00893492,8.410894
Kepler-1272 b,38.80588888910081,19.01465555508932,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.0181548,51.1309704
Kepler-646 b,44.38708333333333,19.36475555525886,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.0147338,15.87364565
Kepler-336 d,41.33138055589464,19.34918055534363,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0182069,20.678772
Kepler-1014 b,44.11061111132304,19.00813611136542,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0183949,16.57110363
Kepler-8 b,42.45105555554231,18.75254111104541,1,http://adsabs.harvard.edu/abs/2010ApJ...724.1108J,Jenkins 2010,1,,,1.213,0,0,0,0,0.585742,3.52254
Kepler-983 b,45.0081666665607,19.00693611092037,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.13,0,0,0,0,0.0181548,60.0855082
HD 69830 b,-12.62976944393582,8.306605555746291,0,,,0,,,0.849,0,0,0,0,0.0316488,8.6669998
Kepler-743 b,42.80644444465637,19.70494444423252,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.00571923,3.17926292
Kepler-152 b,41.98908055570391,19.12436944431729,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0235009,18.207973
Kepler-1373 b,39.24919444402059,19.05013611111376,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.22,0,0,0,0,0.00485109,1.29123275
HD 167042 b,54.28595277786255,18.17542500019074,0,,,0,,,1.63,0,0,0,0,1.63682,420.77
WASP-80 b,-2.144194444020589,20.2111605559455,1,http://adsabs.harvard.edu/abs/2013A%26A...551A..80T,Triaud 2013,0,,Predicted,0.58,0,0,0,0,0.551763,3.0678504
Kepler-345 c,45.97101944446564,19.68191944440206,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00554835,9.387427
Kepler-232 b,51.12173888895246,19.72108055565092,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0282863,4.431222
Kepler-517 b,41.29536111089918,19.57835555606418,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.021778,60.92832271
Kepler-745 b,37.05927777820163,19.43329444461399,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0161718,9.93143556
Kepler-183 c,39.31588888910081,19.56871944440736,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0171819,11.637071
Kepler-197 b,50.55898055606418,19.6817611111535,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00313003,5.599308
Kepler-636 b,41.09516666624281,19.57279166645474,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.0652266,16.08066115
Kepler-255 b,45.97683888859219,19.73761944452922,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.011604,5.714606
HD 18742 b,-20.80255000008477,3.002963888910082,0,,,0,,,1.73,0,0,0,0,2.8638,772
HD 9446 b,29.26528055508932,1.555572222073873,0,,,0,,,1,0,0,0,0,0.698769,30.052
HD 164509 b,0.1046055555343628,18.02534166653951,0,,,0,,,1.13,0,0,0,0,0.480333,282.4
Kepler-296 e,49.43733055565092,19.10266944434908,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0129124,34.142347
Kepler-374 b,42.37050000005299,19.60918888939752,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00324127,1.897806
Kepler-385 b,50.33653888887829,19.62256944444444,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.022635,10.043686
Kepler-984 b,46.39413888931274,19.79725833363003,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0157709,43.0342272
GJ 876 b,-14.26205833329095,22.88782222217984,0,,,0,,,0.32,0,0,0,0,1.9469,61.1166
Kepler-549 c,47.26113888846503,18.86818611105283,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0256089,117.040498
Kepler-1377 b,46.65169444441795,19.27969722217983,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.86,0,0,0,0,0.00648186,0.74092842
Kepler-219 b,46.7625611114502,19.24926944414775,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0260126,4.585512
Kepler-1463 b,42.00691666656071,19.63248611132304,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0136995,25.15864
Kepler-102 e,47.20777777777778,18.76549999978807,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,0,,Predicted,0.8,0,0,0,0,0.0280968,16.1457
WASP-39 b,-3.444472221798367,14.48844666692946,1,http://adsabs.harvard.edu/abs/2011A%26A...531A..40F,Faedi 2011,0,,,0.93,0,0,0,0,0.284338,4.055259
Kepler-1474 b,45.86683333333995,19.64626944435967,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0161718,36.4333452
Kepler-1082 b,50.59847222222223,19.29057777775659,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.00437411,1.5432066
Kepler-54 d,43.05630000008477,19.65160000006358,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0125754,20.995694
Kepler-684 b,38.27363888899485,19.39136666668786,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0340314,6.77030201
Kepler-821 b,39.37952777756585,19.04116111119588,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.84,0,0,0,0,0.00752338,1.92279873
Kepler-387 c,45.65671111106872,19.18654999997881,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00192504,11.837549
Kepler-1158 b,41.5752222220103,19.48226388931274,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.41,0,0,0,0,0.017919,13.5396293
CoRoT-23 b,4.357777777777778,18.65217777782016,1,http://adsabs.harvard.edu/abs/2012A%26A...537A..54R,Rouan 2012,0,,,1.14,0,0,0,0,3.0853,3.6313
Kepler-902 b,46.95383333338632,19.31544722239176,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0201979,40.1099547
K2-25 b,15.24778333346049,4.218223333358765,1,http://adsabs.harvard.edu/abs/2016ApJ...818...46M,Mann 2016,0,,Predicted,0.294,0,0,0,0,0.0355731,3.484552
Kepler-1075 b,47.46927777767181,19.16674444444478,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.56,0,0,0,0,0.00991268,1.52372816
Kepler-299 e,48.58049999978807,18.88046111106873,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0137681,38.285489
Kepler-364 c,47.39868888854981,18.77133055580987,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0160511,59.980627
Kepler-603 b,42.29097222222222,19.61873333334923,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.0214793,21.05358596
Kepler-445 d,46.49833333333333,19.91573833359612,1,http://adsabs.harvard.edu/abs/2015ApJ...801...18M,Muirhead 2015,0,,Predicted,0.18,0,0,0,0,0.00688654,8.15275
HD 128311 c,9.747125000423855,14.60012222222156,0,,,0,,,0.828,0,0,0,0,3.24848,923.8
Kepler-1632 b,43.91361111111111,19.63299166679382,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.12,0,0,0,0,0.0192688,448.303558
Kepler-341 d,43.47276944425371,19.32411111089918,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0136211,27.666313
Kepler-348 b,40.54836944474114,19.81700000001324,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0123086,7.05677
Kepler-1485 b,44.73705555544959,19.87302777767182,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.0109866,19.9157725
Kepler-1300 b,40.08688888894187,19.26886944439676,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.29,0,0,0,0,0.00866602,22.2419092
Kepler-701 b,41.63327777756585,19.26627777735392,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0241903,10.35533177
Kepler-589 b,47.75194444444445,18.70942500008477,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0172355,16.54964934
Kepler-1631 b,43.80766666677263,19.64217222213745,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.00819664,4.09513932
Kepler-197 d,50.55898055606418,19.6817611111535,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00587447,15.677563
Kepler-403 c,46.74456111060248,19.32809999995762,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0129124,54.280749
Kepler-68 d,49.04024999989404,19.40215666664971,0,,,0,,Predicted,1.079,0,0,0,0,0.80971,580
Kepler-81 d,42.82496944427491,19.5758000002967,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0057099,20.837846
WASP-68 b,-19.3146944448683,20.33971666653951,1,http://adsabs.harvard.edu/abs/2014A%26A...563A.143D,Delrez 2014,0,,Predicted,1.24,0,0,0,0,0.957019,5.084298
HD 109246 b,74.4896638891432,12.53543333331744,0,,,0,,,1.01,0,0,0,0,0.768085,68.27
WASP-74 b,-1.075722221798367,20.30258888880412,1,http://adsabs.harvard.edu/abs/2015AJ....150...18H,Hellier 2015,0,,Predicted,1.48,0,0,0,0,0.95,2.13775
HD 86081 b,-3.808463888698154,9.934988888899486,0,,,0,,,1.21,0,0,0,0,1.49595,2.1375
Kepler-223 e,47.2794888888465,19.88788888878292,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0185304,19.721734
Kepler-132 e,41.34302777820164,18.8823861111535,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0,0,0,0,0,0.00518721,110.2869374
Kepler-237 b,40.42183055559794,18.88143055597941,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00960182,4.715106
Kepler-1138 b,48.30730555534362,19.05994999991523,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0125983,3.17060005
Kepler-1267 b,43.44108333322737,19.94463611072964,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.0271261,13.0313945
Kepler-56 c,41.87186111132304,19.58388999998569,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,1.37,0,1,0,0,0.196739,21.4050484
upsilon And b,41.40638611104753,1.613327777650621,0,,,0,,,1.31,0,0,0,0,0.669277,4.6171363
Kepler-190 b,44.73379999998543,19.23893888897366,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0116666,2.019999
WASP-64 b,-32.85838888910082,6.74100277794732,1,http://adsabs.harvard.edu/abs/2013A%26A...552A..82G,Gillon 2013,0,,Predicted,1.004,0,0,0,0,1.27137,1.5732918
Kepler-119 b,42.65891944461399,19.72976111094157,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0397965,2.422082
Kepler-1108 b,45.98513888888889,19.73615555551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0107116,4.51005748
Kepler-644 b,43.49313888867696,19.6983833334181,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.49,0,0,0,0,0.029598,3.1739171
Kepler-342 b,46.72671111106873,19.51186944431729,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0169862,15.170318
Kepler-257 d,46.02326111104753,19.82106944455041,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0812259,24.664551
HD 192310 b,-27.03253611140781,20.25460555553436,0,,,0,,,0.8,0,0,0,0,0.0531258,74.72
Kepler-369 b,47.9084611108568,19.57828055593702,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00450004,2.732756
Kepler-134 b,49.59840000046624,18.98260000016954,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0147725,5.317429
HD 155358 b,33.35638055536482,17.15965833346049,0,,,0,,,0.87,0,0,0,0,0.819484,194.3
Kepler-715 b,43.37938888867696,18.90871666643354,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0440759,10.00652995
HD 143361 b,-44.43424722221162,16.03068888876173,0,,,0,,,0.95,0,0,0,0,3.03499,1086
Kepler-357 d,44.0087194442749,19.41621111128065,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0355742,49.499875
Kepler-42 d,44.6193333334393,19.48126555548774,1,http://adsabs.harvard.edu/abs/2012ApJ...747..144M,Muirhead 2012,0,,,0.13,0,0,0,0,0.000404706,1.865169
Kepler-110 c,48.60281111107933,19.52861111111111,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0166036,31.719775
Kepler-937 b,46.71461111068726,19.61125277731154,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.15,0,0,0,0,0.0431113,67.668827
Kepler-300 b,48.59971944491069,19.68591111103694,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0123736,10.446347
Kepler-986 b,42.89644444465637,19.53959999985165,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0181548,56.4349938
Kepler-68 c,49.04024999989404,19.40215666664971,1,http://adsabs.harvard.edu/abs/2013ApJ...766...40G,Gilliland 2013,0,,Predicted,1.079,0,0,0,0,0.015142,9.605085
Kepler-1369 b,40.93619444449742,19.05315000004239,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.0220818,25.873148
Kepler-1101 b,45.67125,19.63795833322737,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.0192688,81.3151059
Kepler-22 b,47.88441666669316,19.28116472244263,1,http://adsabs.harvard.edu/abs/2012ApJ...745..120B,Borucki 2012,0,,,0.97,0,0,0,0,0.0183345,289.8623
Kepler-206 b,41.83386111110449,19.44231111102634,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00554835,7.781987
GJ 179 b,6.477291666666667,4.868233333296247,0,,,0,,,0.357,0,0,0,0,0.824243,2288
Kepler-1091 b,43.67074999994701,19.9856972222858,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.0107116,1.43474156
K2-21 c,-14.48888888888889,22.68691222217348,1,http://adsabs.harvard.edu/abs/2015ApJ...811..102P,Petigura 2015,0,,Predicted,0.64,0,0,0,0,0.014144,15.5012
Kepler-508 b,42.98141666624281,19.69362222247653,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.16,0,0,0,0,0.0121546,25.30889748
Kepler-1334 b,51.32086111121708,19.28743333339691,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.0173469,15.64591713
Kepler-1469 b,39.39136111100515,19.58809166643355,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.92,0,0,0,0,0.0236826,21.8635301
Kepler-143 c,49.41260000016954,19.87118055555555,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0341953,27.082511
Kepler-26 c,46.56652777777777,18.99606638908386,1,http://adsabs.harvard.edu/abs/2012MNRAS.421.2342S,Steffen 2012,0,,,0.65,0,1,0,0,0.0397121,17.25204
Kepler-240 b,40.75026944445239,19.41058055559794,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00871939,4.144495
Kepler-822 b,39.55016666667328,19.4850749999947,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.0130579,3.22296927
Kepler-888 b,49.73863888899486,19.70141388893127,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.0129801,70.6979061
Kepler-1502 b,39.31991666661369,19.74052777767182,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.44,0,0,0,0,0.0302544,41.7083629
HD 158038 b,27.30348333332274,17.42927777820163,0,,,0,,,1.65,0,0,0,0,1.79425,521
Kepler-941 b,47.21761111113761,19.62175833331214,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0283318,17.42395198
Kepler-795 b,38.54558333290947,19.40126944449213,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.0124487,29.6193421
Kepler-246 c,42.6634305551317,19.76556111123827,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0117855,11.187161
Kepler-862 b,46.49275000042385,19.8519499999947,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0165864,3.14866453
Kepler-388 c,44.60873055564033,18.98853888882531,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00170474,13.297004
Kepler-505 b,42.54263888888889,19.19054166687859,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.55,0,0,0,0,0.0208973,27.52197994
Kepler-1401 b,40.75844444433848,19.16440277735392,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,0.0124487,11.20066445
HD 224693 b,-22.42818055576748,23.99826111157735,0,,,0,,,1.33,0,0,0,0,0.714594,26.73
HAT-P-23 b,16.76213888910082,20.40825666692522,1,http://adsabs.harvard.edu/abs/2011ApJ...742..116B,Bakos 2011,1,,,1.13,0,0,0,0,2.09606,1.212884
HR 8799 d,21.13437222222487,23.12462499989403,0,,,0,,Predicted,1.516,1,0,0,0,9.5,41054
Kepler-1548 b,46.08066666709053,19.16474999957615,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.0214793,124.828679
Kepler-18 b,44.74636111153497,19.87196305539873,1,http://adsabs.harvard.edu/abs/2011ApJS..197....7C,Cochran 2011,0,,,0.972,0,0,0,0,0.022,3.504725
HD 156846 b,-19.33339999999851,17.34288888931274,0,,,0,,,1.43,0,0,0,0,11.0076,359.51001
Kepler-1366 b,41.55486111111111,19.00432777775659,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.62,0,0,0,0,0.0101747,2.16457097
Kepler-342 e,46.72672222243416,19.51187222268846,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.13,0,0,0,0,0.00189081,1.64422461
Kepler-1354 b,37.7590555551317,19.41634444448683,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.16,0,0,0,0,0.0263549,76.613377
Kepler-852 b,48.56069444444444,19.8261055554284,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.0201979,44.9309804
Kepler-499 b,43.91519444465637,19.67399722205268,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0162741,5.63252845
Kepler-1089 b,49.19005555576748,19.40618333339691,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.52,0,0,0,0,0.0134548,5.13248562
HD 121504 b,-56.03983888891008,13.95486111111111,0,,,0,,,1.18,0,0,0,0,1.2223,63.330002
Kepler-1239 b,42.32011111100515,19.54182499991523,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.4,0,0,0,0,0.0252452,5.19104016
Kepler-769 b,38.35822222232819,19.51420555538601,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.0256089,7.42608998
Kepler-1645 b,48.41858333335982,19.83196388880412,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.0131362,16.1779561
Kepler-1565 b,40.80680555555556,19.86353055530124,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.76,0,0,0,0,0.0053608,1.53818844
Kepler-1140 b,46.94644444465637,18.77960000038147,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.76,0,0,0,0,0.0231879,24.0862707
Kepler-122 d,39.94911111089918,19.40746111128065,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0165098,21.587475
HD 117207 b,-35.57082222223282,13.48923888895247,0,,,0,,,1.031,0,0,0,0,1.8189,2597
Kepler-1129 c,41.30936111132304,19.44029999997881,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1,0,0,0,0,0.0227057,76.5369586
Kepler-1036 b,49.94577777756584,19.67877500004239,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0271261,122.8808058
Kepler-200 b,41.23746111101575,18.96066111140781,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0158724,8.594805
Kepler-1428 b,49.59497222264608,19.84281666649713,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.28,0,0,0,0,0.0121546,10.67607169
Kepler-879 b,50.90980555534362,19.72043888886769,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.020474,33.3855938
Kepler-768 b,38.39347222222222,19.60771111117469,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.82,0,0,0,0,0.0132151,11.3910025
HD 73526 b,-41.31949444452922,8.621258333524068,0,,,0,,,1.014,0,0,0,0,2.8556,188.3
Kepler-391 c,51.05730000019073,19.37478888882531,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0382517,20.485435
Kepler-175 c,43.87618055555556,19.30354999992583,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0286557,34.035257
Kepler-1278 b,42.82561111132304,18.86379444440206,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.0030088,3.23941344
Kepler-761 b,44.14358333375719,19.36690555555953,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.95,0,0,0,0,0.0150076,10.12804789
Kepler-399 c,40.67080000003179,19.96678055555456,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0100631,26.67569
HD 222155 b,48.99681111123827,23.63336944444312,0,,,0,,,1.13,0,0,0,0,2.02633,3999
Kepler-49 e,40.59178888903724,19.48631111118529,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0116666,18.596108
Kepler-645 b,44.03580555544959,19.35484999974569,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.13,0,0,0,0,0.0155754,3.27582262
Kepler-1047 b,50.78897222201029,19.24308333290948,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.0154788,56.1886887
Kepler-1483 b,42.15083333333333,19.69398611068726,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.25,0,0,0,0,0.0124263,9.5085156
Kepler-1306 b,46.94586111068725,19.63188888867696,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.98,0,0,0,0,0.014034,16.29595382
TrES-5 b,59.44877777735392,20.34812527762519,1,http://adsabs.harvard.edu/abs/2011ApJ...741..114M,Mandushev 2011,0,,,0.893,0,0,0,0,1.7781,1.4822446
